# Iterations, training_loss
0.000000000000000000e+00,8.660114556550979614e-02
5.217391304347826008e+03,4.459808394312858582e-02
1.043478260869565202e+04,2.084180712699890137e-02
1.565217391304347802e+04,9.534985758364200592e-03
2.086956521739130403e+04,8.208055049180984497e-03
2.608695652173912822e+04,3.196367761120200157e-03
3.130434782608695605e+04,1.065935939550399780e-03
3.652173913043478387e+04,6.687275163130834699e-05
4.173913043478260806e+04,1.706956769339740276e-03
4.695652173913043225e+04,7.241332205012440681e-04
5.217391304347825644e+04,2.220683381892740726e-04
5.739130434782608791e+04,1.331580569967627525e-04
6.260869565217391209e+04,5.566077888943254948e-04
6.782608695652174356e+04,4.265604657121002674e-04
7.304347826086956775e+04,1.490668978476605844e-06
7.826086956521739194e+04,5.221761512075318024e-07
8.347826086956521613e+04,8.350815041922032833e-04
8.869565217391304031e+04,5.573902162723243237e-04
9.391304347826086450e+04,1.019398155222006608e-06
9.913043478260868869e+04,5.519546684809029102e-04
1.043478260869565129e+05,2.937061944976449013e-04
1.095652173913043516e+05,1.549611852169618942e-07
1.147826086956521758e+05,5.678568268194794655e-04
1.200000000000000000e+05,2.889820898417383432e-04
