# Iterations, training_loss
0.000000000000000000e+00,6.484045088291168213e-02
5.217391304347826008e+03,2.638684026896953583e-02
1.043478260869565202e+04,1.461864728480577469e-02
1.565217391304347802e+04,7.220985833555459976e-03
2.086956521739130403e+04,3.225153079256415367e-03
2.608695652173912822e+04,1.114476937800645828e-03
3.130434782608695605e+04,1.112635130994021893e-03
3.652173913043478387e+04,8.711885311640799046e-04
4.173913043478260806e+04,1.587635953910648823e-03
4.695652173913043225e+04,1.999902073293924332e-03
5.217391304347825644e+04,5.627086502499878407e-04
5.739130434782608791e+04,1.111533376388251781e-03
6.260869565217391209e+04,5.562764126807451248e-04
6.782608695652174356e+04,5.799618666060268879e-04
7.304347826086956775e+04,3.049288352485746145e-04
7.826086956521739194e+04,5.747255054302513599e-04
8.347826086956521613e+04,8.335751481354236603e-04
8.869565217391304031e+04,5.643746699206531048e-04
9.391304347826086450e+04,3.022831515409052372e-04
9.913043478260868869e+04,1.411265344358980656e-03
1.043478260869565129e+05,5.557758850045502186e-04
1.095652173913043516e+05,8.336078608408570290e-04
1.147826086956521758e+05,6.288883741945028305e-04
1.200000000000000000e+05,2.778498455882072449e-04
