# Iterations, training_loss
0.000000000000000000e+00,1.401450783014297485e-01
1.956521739130434753e+03,1.099447682499885559e-01
3.913043478260869506e+03,8.475538343191146851e-02
5.869565217391304031e+03,5.898221582174301147e-02
7.826086956521739012e+03,5.945883318781852722e-02
9.782608695652173992e+03,4.141126200556755066e-02
1.173913043478260806e+04,3.234945982694625854e-02
1.369565217391304395e+04,2.895272150635719299e-02
1.565217391304347802e+04,2.580752037465572357e-02
1.760869565217391209e+04,2.329791150987148285e-02
1.956521739130434798e+04,1.876321248710155487e-02
2.152173913043478387e+04,1.521950867027044296e-02
2.347826086956521613e+04,1.346784923225641251e-02
2.543478260869565202e+04,1.074060890823602676e-02
2.739130434782608791e+04,7.882352918386459351e-03
2.934782608695652016e+04,5.619487259536981583e-03
3.130434782608695605e+04,4.448773805052042007e-03
3.326086956521739194e+04,3.533018054440617561e-03
3.521739130434782419e+04,4.720142111182212830e-03
3.717391304347826372e+04,1.397268497385084629e-03
3.913043478260869597e+04,9.324454003944993019e-04
4.108695652173912822e+04,2.661600010469555855e-03
4.304347826086956775e+04,2.545756986364722252e-03
4.500000000000000000e+04,2.375767100602388382e-03
