# Iterations, training_loss
0.000000000000000000e+00,8.962071686983108521e-02
1.956521739130434753e+03,1.014443859457969666e-01
3.913043478260869506e+03,8.612807840108871460e-02
5.869565217391304031e+03,7.080139219760894775e-02
7.826086956521739012e+03,5.899934843182563782e-02
9.782608695652173992e+03,3.522527590394020081e-02
1.173913043478260806e+04,3.294216096401214600e-02
1.369565217391304395e+04,2.650203369557857513e-02
1.565217391304347802e+04,1.648927479982376099e-02
1.760869565217391209e+04,1.780993118882179260e-02
1.956521739130434798e+04,1.840511336922645569e-02
2.152173913043478387e+04,1.059768628329038620e-02
2.347826086956521613e+04,1.105834357440471649e-02
2.543478260869565202e+04,1.006249804049730301e-02
2.739130434782608791e+04,6.676068995147943497e-03
2.934782608695652016e+04,4.361009225249290466e-03
3.130434782608695605e+04,4.133470356464385986e-03
3.326086956521739194e+04,4.052366595715284348e-03
3.521739130434782419e+04,2.409094013273715973e-03
3.717391304347826372e+04,2.943087834864854813e-03
3.913043478260869597e+04,1.783326617442071438e-03
4.108695652173912822e+04,9.107477962970733643e-04
4.304347826086956775e+04,2.410338260233402252e-03
4.500000000000000000e+04,1.239335862919688225e-03
