# Iterations, training_loss
0.000000000000000000e+00,2.007189095020294189e-01
3.230769230769230944e+03,7.896162569522857666e-03
6.461538461538461888e+03,2.071338938549160957e-03
9.692307692307693287e+03,1.356916734948754311e-03
1.292307692307692378e+04,1.191774965263903141e-03
1.615384615384615427e+04,4.298858111724257469e-04
1.938461538461538657e+04,3.067057114094495773e-04
2.261538461538461706e+04,3.073929110541939735e-04
2.584615384615384755e+04,3.027238126378506422e-04
2.907692307692307804e+04,3.010068903677165508e-04
3.230769230769230853e+04,3.004688769578933716e-04
3.553846153846153902e+04,3.002523735631257296e-04
3.876923076923077315e+04,3.000788565259426832e-04
4.200000000000000000e+04,3.001106961164623499e-04
