# Iterations, training_loss
0.000000000000000000e+00,8.118527382612228394e-02
7.666666666666666288e+02,6.483939290046691895e-02
1.533333333333333258e+03,5.684750899672508240e-02
2.300000000000000000e+03,4.937664046883583069e-02
3.066666666666666515e+03,4.333778843283653259e-02
3.833333333333333030e+03,3.476296737790107727e-02
4.600000000000000000e+03,3.599872067570686340e-02
5.366666666666666060e+03,2.909316681325435638e-02
6.133333333333333030e+03,2.879566326737403870e-02
6.900000000000000000e+03,2.329449355602264404e-02
7.666666666666666060e+03,2.105835452675819397e-02
8.433333333333332121e+03,2.114446833729743958e-02
9.200000000000000000e+03,1.952833682298660278e-02
9.966666666666666060e+03,1.889154873788356781e-02
1.073333333333333212e+04,1.306904293596744537e-02
1.150000000000000000e+04,1.718307845294475555e-02
1.226666666666666606e+04,1.118404138833284378e-02
1.303333333333333212e+04,1.017901487648487091e-02
1.380000000000000000e+04,8.847220800817012787e-03
1.456666666666666606e+04,5.641045048832893372e-03
1.533333333333333212e+04,6.394975818693637848e-03
1.610000000000000000e+04,7.537493947893381119e-03
1.686666666666666424e+04,5.473513156175613403e-03
1.763333333333333212e+04,4.423135891556739807e-03
1.840000000000000000e+04,5.599139258265495300e-03
1.916666666666666424e+04,6.015765015035867691e-03
1.993333333333333212e+04,5.373316351324319839e-03
2.070000000000000000e+04,4.386825021356344223e-03
2.146666666666666424e+04,3.978068474680185318e-03
2.223333333333333212e+04,3.992017824202775955e-03
2.300000000000000000e+04,3.053435822948813438e-03
2.376666666666666424e+04,3.236927790567278862e-03
2.453333333333333212e+04,3.566310275346040726e-03
2.530000000000000000e+04,1.847805222496390343e-03
2.606666666666666424e+04,3.840103512629866600e-03
2.683333333333333212e+04,2.871607430279254913e-03
2.760000000000000000e+04,3.371723461896181107e-03
2.836666666666666424e+04,3.673156723380088806e-03
2.913333333333333212e+04,3.890402149409055710e-03
2.990000000000000000e+04,4.014914389699697495e-03
3.066666666666666424e+04,3.005202161148190498e-03
3.143333333333333212e+04,1.731289899908006191e-03
3.220000000000000000e+04,2.332864329218864441e-03
3.296666666666666424e+04,2.606936730444431305e-03
3.373333333333332848e+04,1.643639872781932354e-03
3.450000000000000000e+04,1.760947983711957932e-03
