# Iterations, training_loss
0.000000000000000000e+00,1.882849186658859253e-01
7.666666666666666288e+02,1.703055351972579956e-01
1.533333333333333258e+03,1.825930178165435791e-01
2.300000000000000000e+03,1.543133854866027832e-01
3.066666666666666515e+03,1.402369886636734009e-01
3.833333333333333030e+03,1.541882157325744629e-01
4.600000000000000000e+03,1.511704325675964355e-01
5.366666666666666060e+03,1.294649839401245117e-01
6.133333333333333030e+03,1.266293972730636597e-01
6.900000000000000000e+03,1.084901392459869385e-01
7.666666666666666060e+03,1.121144965291023254e-01
8.433333333333332121e+03,1.100765764713287354e-01
9.200000000000000000e+03,1.101139336824417114e-01
9.966666666666666060e+03,1.037535890936851501e-01
1.073333333333333212e+04,1.031456440687179565e-01
1.150000000000000000e+04,9.733277559280395508e-02
1.226666666666666606e+04,9.024807065725326538e-02
1.303333333333333212e+04,8.860933035612106323e-02
1.380000000000000000e+04,8.405458182096481323e-02
1.456666666666666606e+04,8.152810484170913696e-02
1.533333333333333212e+04,6.972976773977279663e-02
1.610000000000000000e+04,6.952375918626785278e-02
1.686666666666666424e+04,7.189093530178070068e-02
1.763333333333333212e+04,6.808660924434661865e-02
1.840000000000000000e+04,6.735703349113464355e-02
1.916666666666666424e+04,6.183459237217903137e-02
1.993333333333333212e+04,5.839860811829566956e-02
2.070000000000000000e+04,5.633783340454101562e-02
2.146666666666666424e+04,5.430937185883522034e-02
2.223333333333333212e+04,5.192675814032554626e-02
2.300000000000000000e+04,4.941271618008613586e-02
2.376666666666666424e+04,4.390529170632362366e-02
2.453333333333333212e+04,4.394648224115371704e-02
2.530000000000000000e+04,4.028488323092460632e-02
2.606666666666666424e+04,4.018871113657951355e-02
2.683333333333333212e+04,4.128773510456085205e-02
2.760000000000000000e+04,4.095460101962089539e-02
2.836666666666666424e+04,3.908368572592735291e-02
2.913333333333333212e+04,3.716963157057762146e-02
2.990000000000000000e+04,3.039320744574069977e-02
3.066666666666666424e+04,2.780694328248500824e-02
3.143333333333333212e+04,2.584157325327396393e-02
3.220000000000000000e+04,3.162113204598426819e-02
3.296666666666666424e+04,2.634623646736145020e-02
3.373333333333332848e+04,2.928953059017658234e-02
3.450000000000000000e+04,2.565372548997402191e-02
