# Iterations, training_loss
0.000000000000000000e+00,1.348351538181304932e-01
7.666666666666666288e+02,1.186254322528839111e-01
1.533333333333333258e+03,1.078843027353286743e-01
2.300000000000000000e+03,6.561346352100372314e-02
3.066666666666666515e+03,9.901179373264312744e-02
3.833333333333333030e+03,7.975762337446212769e-02
4.600000000000000000e+03,3.977183252573013306e-02
5.366666666666666060e+03,5.893013253808021545e-02
6.133333333333333030e+03,6.308573484420776367e-02
6.900000000000000000e+03,5.656338855624198914e-02
7.666666666666666060e+03,3.076123632490634918e-02
8.433333333333332121e+03,3.181093186140060425e-02
9.200000000000000000e+03,3.257124498486518860e-02
9.966666666666666060e+03,2.800552919507026672e-02
1.073333333333333212e+04,2.178416959941387177e-02
1.150000000000000000e+04,3.471176326274871826e-02
1.226666666666666606e+04,2.775665372610092163e-02
1.303333333333333212e+04,2.527233213186264038e-02
1.380000000000000000e+04,2.299208380281925201e-02
1.456666666666666606e+04,2.130338549613952637e-02
1.533333333333333212e+04,1.788233220577239990e-02
1.610000000000000000e+04,2.117726765573024750e-02
1.686666666666666424e+04,1.771544665098190308e-02
1.763333333333333212e+04,1.570050790905952454e-02
1.840000000000000000e+04,1.006394904106855392e-02
1.916666666666666424e+04,1.153418980538845062e-02
1.993333333333333212e+04,1.154794078320264816e-02
2.070000000000000000e+04,1.076860632747411728e-02
2.146666666666666424e+04,1.107331365346908569e-02
2.223333333333333212e+04,5.188459064811468124e-03
2.300000000000000000e+04,8.535069413483142853e-03
2.376666666666666424e+04,5.845646839588880539e-03
2.453333333333333212e+04,5.149220582097768784e-03
2.530000000000000000e+04,3.773107426241040230e-03
2.606666666666666424e+04,7.076298352330923080e-03
2.683333333333333212e+04,3.975453320890665054e-03
2.760000000000000000e+04,6.605715490877628326e-03
2.836666666666666424e+04,2.754518762230873108e-03
2.913333333333333212e+04,2.177815185859799385e-03
2.990000000000000000e+04,5.638090427964925766e-03
3.066666666666666424e+04,4.102383274585008621e-03
3.143333333333333212e+04,4.756511189043521881e-03
3.220000000000000000e+04,2.121007069945335388e-03
3.296666666666666424e+04,2.281812718138098717e-03
3.373333333333332848e+04,1.524125807918608189e-03
3.450000000000000000e+04,3.281701589003205299e-03
