# Iterations, training_loss
0.000000000000000000e+00,1.282675266265869141e-01
5.217391304347826008e+03,8.805389702320098877e-02
1.043478260869565202e+04,5.988676473498344421e-02
1.565217391304347802e+04,4.235733300447463989e-02
2.086956521739130403e+04,3.053413704037666321e-02
2.608695652173912822e+04,8.903119713068008423e-03
3.130434782608695605e+04,1.562292221933603287e-02
3.652173913043478387e+04,7.979438640177249908e-03
4.173913043478260806e+04,8.882619440555572510e-03
4.695652173913043225e+04,6.035949569195508957e-03
5.217391304347825644e+04,3.212095703929662704e-03
5.739130434782608791e+04,2.683086786419153214e-03
6.260869565217391209e+04,2.291423967108130455e-03
6.782608695652174356e+04,2.033444587141275406e-03
7.304347826086956775e+04,1.114911050535738468e-03
7.826086956521739194e+04,7.348103099502623081e-04
8.347826086956521613e+04,1.125500537455081940e-03
8.869565217391304031e+04,4.480992793105542660e-04
9.391304347826086450e+04,1.228315290063619614e-03
9.913043478260868869e+04,2.439140080241486430e-04
1.043478260869565129e+05,2.955164527520537376e-04
1.095652173913043516e+05,2.910733164753764868e-04
1.147826086956521758e+05,2.998851123265922070e-04
1.200000000000000000e+05,1.158381273853592575e-04
