# Iterations, training_loss
0.000000000000000000e+00,8.786777406930923462e-02
7.666666666666666288e+02,5.602686852216720581e-02
1.533333333333333258e+03,5.025056377053260803e-02
2.300000000000000000e+03,3.773802891373634338e-02
3.066666666666666515e+03,4.366419464349746704e-02
3.833333333333333030e+03,2.562529221177101135e-02
4.600000000000000000e+03,2.457664161920547485e-02
5.366666666666666060e+03,3.209241479635238647e-02
6.133333333333333030e+03,2.400159835815429688e-02
6.900000000000000000e+03,2.617867477238178253e-02
7.666666666666666060e+03,9.670372121036052704e-03
8.433333333333332121e+03,1.303060539066791534e-02
9.200000000000000000e+03,1.569877564907073975e-02
9.966666666666666060e+03,1.231474615633487701e-02
1.073333333333333212e+04,6.029441952705383301e-03
1.150000000000000000e+04,3.688907017931342125e-03
1.226666666666666606e+04,3.108427161350846291e-03
1.303333333333333212e+04,7.209322415292263031e-03
1.380000000000000000e+04,5.878366064280271530e-03
1.456666666666666606e+04,3.565333783626556396e-03
1.533333333333333212e+04,5.617957096546888351e-03
1.610000000000000000e+04,7.349743042141199112e-03
1.686666666666666424e+04,3.141317982226610184e-03
1.763333333333333212e+04,5.483983550220727921e-03
1.840000000000000000e+04,5.834283772855997086e-03
1.916666666666666424e+04,1.189541304484009743e-03
1.993333333333333212e+04,3.644804935902357101e-03
2.070000000000000000e+04,2.969310851767659187e-03
2.146666666666666424e+04,3.209411865100264549e-03
2.223333333333333212e+04,3.499627811834216118e-03
2.300000000000000000e+04,2.804610645398497581e-03
2.376666666666666424e+04,2.528950106352567673e-03
2.453333333333333212e+04,1.146523049101233482e-03
2.530000000000000000e+04,2.645455067977309227e-03
2.606666666666666424e+04,2.091673901304602623e-03
2.683333333333333212e+04,9.613498114049434662e-04
2.760000000000000000e+04,3.454459132626652718e-03
2.836666666666666424e+04,2.962402300909161568e-03
2.913333333333333212e+04,1.936008571647107601e-03
2.990000000000000000e+04,2.659627236425876617e-03
3.066666666666666424e+04,2.890008967369794846e-03
3.143333333333333212e+04,1.409274758771061897e-03
3.220000000000000000e+04,1.463471795432269573e-03
3.296666666666666424e+04,5.135537940077483654e-04
3.373333333333332848e+04,1.604845980182290077e-03
3.450000000000000000e+04,2.213650615885853767e-03
