# Iterations, training_loss
0.000000000000000000e+00,2.488000690937042236e-01
3.120000000000000000e+04,2.136644124984741211e-01
6.240000000000000000e+04,1.345243453979492188e-01
9.360000000000000000e+04,1.212175264954566956e-01
1.248000000000000000e+05,9.621161222457885742e-02
1.560000000000000000e+05,1.040646359324455261e-01
1.872000000000000000e+05,9.678442031145095825e-02
2.184000000000000000e+05,7.212623953819274902e-02
2.496000000000000000e+05,7.769512385129928589e-02
2.808000000000000000e+05,6.247156858444213867e-02
3.120000000000000000e+05,5.027364194393157959e-02
3.432000000000000000e+05,5.007097125053405762e-02
3.744000000000000000e+05,5.197019502520561218e-02
4.056000000000000000e+05,5.009224638342857361e-02
4.368000000000000000e+05,3.217371553182601929e-02
4.680000000000000000e+05,3.418280929327011108e-02
4.992000000000000000e+05,3.451175615191459656e-02
5.304000000000000000e+05,3.647933155298233032e-02
5.616000000000000000e+05,2.649413608014583588e-02
5.928000000000000000e+05,3.406634926795959473e-02
6.240000000000000000e+05,2.933989465236663818e-02
6.552000000000000000e+05,1.530794613063335419e-02
6.864000000000000000e+05,4.105105623602867126e-02
7.176000000000000000e+05,3.530824184417724609e-02
7.488000000000000000e+05,3.953823447227478027e-02
7.800000000000000000e+05,3.992306813597679138e-02
