# Iterations, training_loss
0.000000000000000000e+00,4.121584817767143250e-02
1.956521739130434753e+03,1.743090897798538208e-02
3.913043478260869506e+03,9.737245738506317139e-03
5.869565217391304031e+03,8.909629657864570618e-03
7.826086956521739012e+03,8.693839423358440399e-03
9.782608695652173992e+03,8.795314468443393707e-03
1.173913043478260806e+04,3.153471043333411217e-03
1.369565217391304395e+04,2.121538389474153519e-03
1.565217391304347802e+04,9.797740494832396507e-04
1.760869565217391209e+04,1.452274620532989502e-03
1.956521739130434798e+04,1.866565900854766369e-03
2.152173913043478387e+04,5.606575286947190762e-04
2.347826086956521613e+04,2.259261440485715866e-03
2.543478260869565202e+04,1.623148797079920769e-03
2.739130434782608791e+04,6.050665397197008133e-04
2.934782608695652016e+04,1.804726198315620422e-03
3.130434782608695605e+04,2.592895412817597389e-03
3.326086956521739194e+04,1.462859334424138069e-03
3.521739130434782419e+04,1.205301610752940178e-03
3.717391304347826372e+04,1.691938261501491070e-03
3.913043478260869597e+04,1.132217003032565117e-03
4.108695652173912822e+04,1.134181395173072815e-03
4.304347826086956775e+04,5.947848549112677574e-04
4.500000000000000000e+04,1.422793604433536530e-03
