# Iterations, training_loss
0.000000000000000000e+00,9.509220719337463379e-02
1.956521739130434753e+03,1.115349605679512024e-01
3.913043478260869506e+03,7.722835987806320190e-02
5.869565217391304031e+03,6.953077018260955811e-02
7.826086956521739012e+03,5.391266942024230957e-02
9.782608695652173992e+03,4.700942337512969971e-02
1.173913043478260806e+04,3.038523718714714050e-02
1.369565217391304395e+04,3.370394930243492126e-02
1.565217391304347802e+04,1.850804314017295837e-02
1.760869565217391209e+04,2.200416848063468933e-02
1.956521739130434798e+04,1.528025511652231216e-02
2.152173913043478387e+04,1.388741657137870789e-02
2.347826086956521613e+04,1.135489996522665024e-02
2.543478260869565202e+04,9.662777185440063477e-03
2.739130434782608791e+04,9.126966819167137146e-03
2.934782608695652016e+04,2.889942610636353493e-03
3.130434782608695605e+04,2.177452901378273964e-03
3.326086956521739194e+04,3.868551459163427353e-03
3.521739130434782419e+04,3.982455469667911530e-03
3.717391304347826372e+04,3.449963871389627457e-03
3.913043478260869597e+04,1.151258475147187710e-03
4.108695652173912822e+04,3.478509897831827402e-04
4.304347826086956775e+04,2.044437685981392860e-03
4.500000000000000000e+04,8.667393121868371964e-04
