# Iterations, training_loss
0.000000000000000000e+00,1.468540132045745850e-01
7.666666666666666288e+02,1.321184337139129639e-01
1.533333333333333258e+03,9.816335141658782959e-02
2.300000000000000000e+03,9.369751065969467163e-02
3.066666666666666515e+03,7.554296404123306274e-02
3.833333333333333030e+03,8.481687307357788086e-02
4.600000000000000000e+03,6.525363028049468994e-02
5.366666666666666060e+03,6.964511424303054810e-02
6.133333333333333030e+03,6.355309486389160156e-02
6.900000000000000000e+03,5.557573214173316956e-02
7.666666666666666060e+03,5.775511637330055237e-02
8.433333333333332121e+03,4.813459888100624084e-02
9.200000000000000000e+03,4.525931552052497864e-02
9.966666666666666060e+03,4.715954512357711792e-02
1.073333333333333212e+04,3.849780187010765076e-02
1.150000000000000000e+04,3.374220430850982666e-02
1.226666666666666606e+04,2.978664822876453400e-02
1.303333333333333212e+04,3.393582627177238464e-02
1.380000000000000000e+04,3.162770718336105347e-02
1.456666666666666606e+04,3.027592226862907410e-02
1.533333333333333212e+04,2.441061101853847504e-02
1.610000000000000000e+04,2.326227910816669464e-02
1.686666666666666424e+04,1.950506307184696198e-02
1.763333333333333212e+04,1.895073242485523224e-02
1.840000000000000000e+04,2.030326426029205322e-02
1.916666666666666424e+04,1.663269847631454468e-02
1.993333333333333212e+04,1.270857919007539749e-02
2.070000000000000000e+04,1.327762380242347717e-02
2.146666666666666424e+04,1.043361052870750427e-02
2.223333333333333212e+04,1.184146292507648468e-02
2.300000000000000000e+04,1.254052482545375824e-02
2.376666666666666424e+04,9.049596264958381653e-03
2.453333333333333212e+04,6.302251014858484268e-03
2.530000000000000000e+04,7.585668005049228668e-03
2.606666666666666424e+04,6.378258578479290009e-03
2.683333333333333212e+04,7.079130969941616058e-03
2.760000000000000000e+04,5.261459387838840485e-03
2.836666666666666424e+04,7.248416543006896973e-03
2.913333333333333212e+04,4.323439206928014755e-03
2.990000000000000000e+04,6.088202353566884995e-03
3.066666666666666424e+04,3.604287048801779747e-03
3.143333333333333212e+04,5.291573703289031982e-03
3.220000000000000000e+04,6.504850462079048157e-03
3.296666666666666424e+04,4.030935466289520264e-03
3.373333333333332848e+04,5.488068331032991409e-03
3.450000000000000000e+04,5.781885236501693726e-03
