# Iterations, training_loss
0.000000000000000000e+00,4.934938251972198486e-02
5.217391304347826008e+03,1.247592084109783173e-02
1.043478260869565202e+04,1.072630845010280609e-02
1.565217391304347802e+04,7.956169545650482178e-03
2.086956521739130403e+04,5.153276957571506500e-03
2.608695652173912822e+04,2.145957667380571365e-03
3.130434782608695605e+04,2.092153532430529594e-03
3.652173913043478387e+04,8.352384320460259914e-04
4.173913043478260806e+04,9.140471811406314373e-04
4.695652173913043225e+04,2.083581173792481422e-03
5.217391304347825644e+04,9.251692099496722221e-04
5.739130434782608791e+04,1.997070619836449623e-03
6.260869565217391209e+04,1.111736637540161610e-03
6.782608695652174356e+04,1.174305332824587822e-03
7.304347826086956775e+04,1.702185487374663353e-03
7.826086956521739194e+04,1.431221025995910168e-03
8.347826086956521613e+04,1.666792901232838631e-03
8.869565217391304031e+04,6.414745002985000610e-04
9.391304347826086450e+04,2.524714684113860130e-03
9.913043478260868869e+04,1.389015582390129566e-03
1.043478260869565129e+05,1.679071923717856407e-03
1.095652173913043516e+05,1.945989439263939857e-03
1.147826086956521758e+05,1.949665020219981670e-03
1.200000000000000000e+05,1.667255070060491562e-03
