# Iterations, training_loss
0.000000000000000000e+00,5.511553585529327393e-02
1.956521739130434753e+03,3.245615586638450623e-02
3.913043478260869506e+03,2.667849697172641754e-02
5.869565217391304031e+03,1.169278938323259354e-02
7.826086956521739012e+03,1.350247114896774292e-02
9.782608695652173992e+03,8.081523701548576355e-03
1.173913043478260806e+04,6.278262939304113388e-03
1.369565217391304395e+04,4.873665515333414078e-03
1.565217391304347802e+04,2.831306774169206619e-03
1.760869565217391209e+04,3.573422320187091827e-03
1.956521739130434798e+04,2.864500740543007851e-03
2.152173913043478387e+04,1.688551623374223709e-03
2.347826086956521613e+04,1.419411506503820419e-03
2.543478260869565202e+04,1.127736293710768223e-03
2.739130434782608791e+04,2.538613276556134224e-03
2.934782608695652016e+04,1.800241298042237759e-03
3.130434782608695605e+04,1.757481717504560947e-03
3.326086956521739194e+04,1.401962595991790295e-03
3.521739130434782419e+04,2.247771946713328362e-03
3.717391304347826372e+04,2.262738300487399101e-03
3.913043478260869597e+04,1.693365629762411118e-03
4.108695652173912822e+04,1.701385714113712311e-03
4.304347826086956775e+04,2.783159259706735611e-03
4.500000000000000000e+04,1.965896924957633018e-03
