# Iterations, training_loss
0.000000000000000000e+00,1.654895395040512085e-01
1.956521739130434753e+03,1.419367492198944092e-01
3.913043478260869506e+03,1.196160763502120972e-01
5.869565217391304031e+03,6.923418492078781128e-02
7.826086956521739012e+03,6.541057676076889038e-02
9.782608695652173992e+03,6.490862369537353516e-02
1.173913043478260806e+04,5.241600424051284790e-02
1.369565217391304395e+04,4.940593242645263672e-02
1.565217391304347802e+04,2.886593341827392578e-02
1.760869565217391209e+04,3.690621256828308105e-02
1.956521739130434798e+04,1.915900222957134247e-02
2.152173913043478387e+04,2.614368125796318054e-02
2.347826086956521613e+04,2.342565357685089111e-02
2.543478260869565202e+04,6.599911954253911972e-03
2.739130434782608791e+04,1.532708294689655304e-02
2.934782608695652016e+04,5.888702813535928726e-03
3.130434782608695605e+04,1.240337174385786057e-02
3.326086956521739194e+04,3.417315892875194550e-03
3.521739130434782419e+04,9.020335040986537933e-03
3.717391304347826372e+04,1.911541796289384365e-03
3.913043478260869597e+04,7.047360297292470932e-03
4.108695652173912822e+04,9.991867700591683388e-04
4.304347826086956775e+04,1.236324082128703594e-03
4.500000000000000000e+04,2.147898921975865960e-04
