# Iterations, training_loss
0.000000000000000000e+00,1.561612337827682495e-01
7.666666666666666288e+02,1.384977400302886963e-01
1.533333333333333258e+03,1.091952100396156311e-01
2.300000000000000000e+03,1.034217327833175659e-01
3.066666666666666515e+03,8.670349419116973877e-02
3.833333333333333030e+03,7.810273766517639160e-02
4.600000000000000000e+03,7.305394858121871948e-02
5.366666666666666060e+03,5.876903235912322998e-02
6.133333333333333030e+03,7.605741173028945923e-02
6.900000000000000000e+03,8.111939579248428345e-02
7.666666666666666060e+03,8.465747535228729248e-02
8.433333333333332121e+03,7.937115430831909180e-02
9.200000000000000000e+03,8.373596519231796265e-02
9.966666666666666060e+03,7.548816502094268799e-02
1.073333333333333212e+04,4.708188399672508240e-02
1.150000000000000000e+04,5.939728766679763794e-02
1.226666666666666606e+04,5.017418041825294495e-02
1.303333333333333212e+04,5.717600136995315552e-02
1.380000000000000000e+04,5.714018270373344421e-02
1.456666666666666606e+04,4.930703341960906982e-02
1.533333333333333212e+04,4.904305562376976013e-02
1.610000000000000000e+04,3.539394959807395935e-02
1.686666666666666424e+04,4.378805309534072876e-02
1.763333333333333212e+04,3.008535318076610565e-02
1.840000000000000000e+04,2.360193431377410889e-02
1.916666666666666424e+04,2.951290644705295563e-02
1.993333333333333212e+04,3.263510391116142273e-02
2.070000000000000000e+04,3.704172372817993164e-02
2.146666666666666424e+04,2.826582640409469604e-02
2.223333333333333212e+04,2.626551873981952667e-02
2.300000000000000000e+04,2.679613605141639709e-02
2.376666666666666424e+04,2.377078309655189514e-02
2.453333333333333212e+04,2.442715875804424286e-02
2.530000000000000000e+04,2.516731247305870056e-02
2.606666666666666424e+04,2.097201347351074219e-02
2.683333333333333212e+04,2.368327975273132324e-02
2.760000000000000000e+04,8.145585656166076660e-03
2.836666666666666424e+04,2.253575995564460754e-02
2.913333333333333212e+04,1.671062968671321869e-02
2.990000000000000000e+04,1.927038840949535370e-02
3.066666666666666424e+04,1.992282457649707794e-02
3.143333333333333212e+04,1.807565428316593170e-02
3.220000000000000000e+04,1.647436991333961487e-02
3.296666666666666424e+04,1.623682864010334015e-02
3.373333333333332848e+04,1.662789471447467804e-02
3.450000000000000000e+04,1.129954215139150620e-02
