# Iterations, training_loss
0.000000000000000000e+00,5.292070284485816956e-02
5.217391304347826008e+03,2.651335485279560089e-02
1.043478260869565202e+04,1.492666266858577728e-02
1.565217391304347802e+04,6.545326672494411469e-03
2.086956521739130403e+04,4.549433477222919464e-03
2.608695652173912822e+04,3.724978771060705185e-03
3.130434782608695605e+04,2.568483352661132812e-03
3.652173913043478387e+04,1.750348950736224651e-03
4.173913043478260806e+04,1.319795381277799606e-03
4.695652173913043225e+04,1.419638516381382942e-03
5.217391304347825644e+04,2.513202605769038200e-03
5.739130434782608791e+04,1.469522598199546337e-03
6.260869565217391209e+04,2.566607668995857239e-03
6.782608695652174356e+04,2.558115404099225998e-03
7.304347826086956775e+04,5.657839938066899776e-04
7.826086956521739194e+04,1.411151955835521221e-03
8.347826086956521613e+04,1.802786020562052727e-03
8.869565217391304031e+04,1.132941222749650478e-03
9.391304347826086450e+04,1.679224194958806038e-03
9.913043478260868869e+04,8.432693430222570896e-04
1.043478260869565129e+05,5.668280646204948425e-04
1.095652173913043516e+05,1.399522298015654087e-03
1.147826086956521758e+05,1.404562033712863922e-03
1.200000000000000000e+05,1.687678042799234390e-03
