# Iterations, training_loss
0.000000000000000000e+00,1.760247163474559784e-02
5.128205128205127949e+03,3.840079065412282944e-03
1.025641025641025590e+04,3.325457684695720673e-03
1.538461538461538294e+04,2.103901235386729240e-03
2.051282051282051179e+04,1.760752871632575989e-03
2.564102564102564065e+04,1.553009031340479851e-03
3.076923076923076587e+04,1.432764576748013496e-03
3.589743589743589837e+04,1.499595353379845619e-03
4.102564102564102359e+04,1.356702763587236404e-03
4.615384615384614881e+04,1.144483569078147411e-03
5.128205128205128131e+04,1.014766516163945198e-03
5.641025641025640653e+04,1.024653203785419464e-03
6.153846153846153175e+04,1.054863445460796356e-03
6.666666666666665697e+04,9.064397308975458145e-04
7.179487179487179674e+04,8.512592175975441933e-04
7.692307692307692196e+04,8.385973633266985416e-04
8.205128205128204718e+04,7.015814771875739098e-04
8.717948717948717240e+04,7.011624402366578579e-04
9.230769230769229762e+04,6.109278765507042408e-04
9.743589743589743739e+04,6.128576933406293392e-04
1.025641025641025626e+05,6.133049610070884228e-04
1.076923076923076878e+05,6.163396756164729595e-04
1.128205128205128131e+05,6.057280115783214569e-04
1.179487179487179383e+05,6.017609266564249992e-04
1.230769230769230635e+05,6.023407331667840481e-04
1.282051282051282033e+05,6.010113283991813660e-04
1.333333333333333139e+05,5.021217511966824532e-04
1.384615384615384683e+05,5.042970296926796436e-04
1.435897435897435935e+05,5.088583566248416901e-04
1.487179487179487187e+05,5.002007237635552883e-04
1.538461538461538439e+05,5.008170846849679947e-04
1.589743589743589691e+05,5.033693159930408001e-04
1.641025641025640944e+05,5.000826786272227764e-04
1.692307692307692196e+05,5.001614335924386978e-04
1.743589743589743448e+05,5.021586548537015915e-04
1.794871794871794700e+05,5.003898404538631439e-04
1.846153846153845952e+05,5.005212733522057533e-04
1.897435897435897205e+05,5.003413534723222256e-04
1.948717948717948748e+05,5.002887337468564510e-04
2.000000000000000000e+05,5.002164980396628380e-04
