# Iterations, training_loss
0.000000000000000000e+00,2.813533134758472443e-02
5.217391304347826008e+03,9.769504889845848083e-03
1.043478260869565202e+04,3.501141909509897232e-03
1.565217391304347802e+04,3.049471182748675346e-03
2.086956521739130403e+04,3.505202010273933411e-03
2.608695652173912822e+04,1.754251890815794468e-03
3.130434782608695605e+04,2.122587058693170547e-03
3.652173913043478387e+04,2.516766544431447983e-03
4.173913043478260806e+04,3.071730956435203552e-03
4.695652173913043225e+04,1.400120556354522705e-03
5.217391304347825644e+04,2.229546429589390755e-03
5.739130434782608791e+04,1.952556543983519077e-03
6.260869565217391209e+04,1.666890340857207775e-03
6.782608695652174356e+04,1.671509817242622375e-03
7.304347826086956775e+04,2.507673343643546104e-03
7.826086956521739194e+04,2.225627424195408821e-03
8.347826086956521613e+04,2.225925913080573082e-03
8.869565217391304031e+04,2.817170461639761925e-04
9.391304347826086450e+04,2.501931972801685333e-03
9.913043478260868869e+04,8.353455923497676849e-04
1.043478260869565129e+05,1.667724922299385071e-03
1.095652173913043516e+05,3.335756482556462288e-03
1.147826086956521758e+05,1.112296595238149166e-03
1.200000000000000000e+05,2.223518677055835724e-03
