# Iterations, training_loss
0.000000000000000000e+00,2.514366507530212402e-01
3.230769230769230853e+04,1.744183301925659180e-01
6.461538461538461706e+04,7.969454675912857056e-02
9.692307692307692196e+04,4.526064917445182800e-02
1.292307692307692341e+05,3.012884035706520081e-02
1.615384615384615317e+05,2.128873392939567566e-02
1.938461538461538439e+05,1.909912377595901489e-02
2.261538461538461561e+05,1.154544297605752945e-02
2.584615384615384683e+05,2.387862093746662140e-02
2.907692307692307513e+05,9.122580289840698242e-03
3.230769230769230635e+05,9.205132722854614258e-03
3.553846153846153757e+05,6.479751318693161011e-03
3.876923076923076878e+05,1.715353690087795258e-03
4.200000000000000000e+05,2.604879671707749367e-03
