# Iterations, training_loss
0.000000000000000000e+00,1.288831979036331177e-01
5.217391304347826008e+03,8.981952816247940063e-02
1.043478260869565202e+04,5.830493569374084473e-02
1.565217391304347802e+04,4.199014231562614441e-02
2.086956521739130403e+04,2.745132334530353546e-02
2.608695652173912822e+04,1.753271371126174927e-02
3.130434782608695605e+04,1.377750840038061142e-02
3.652173913043478387e+04,9.605113416910171509e-03
4.173913043478260806e+04,7.186979521065950394e-03
4.695652173913043225e+04,3.024146426469087601e-03
5.217391304347825644e+04,2.661474281921982765e-03
5.739130434782608791e+04,1.817536423914134502e-03
6.260869565217391209e+04,2.104368759319186211e-03
6.782608695652174356e+04,1.513008028268814087e-03
7.304347826086956775e+04,1.814767951145768166e-03
7.826086956521739194e+04,1.647135941311717033e-03
8.347826086956521613e+04,9.451630176045000553e-04
8.869565217391304031e+04,3.500476304907351732e-04
9.391304347826086450e+04,3.201157669536769390e-04
9.913043478260868869e+04,2.519390836823731661e-04
1.043478260869565129e+05,1.805839128792285919e-04
1.095652173913043516e+05,2.488130121491849422e-04
1.147826086956521758e+05,2.622736792545765638e-04
1.200000000000000000e+05,6.850455538369715214e-04
